City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
16,Rikitea,PF,-23.12,-134.97,73.65,84,0,11.23
17,Avarua,CK,-21.21,-159.78,73.4,64,13,8.05
18,Uyemskiy,RU,64.47,40.85,59.0,93,75,6.71
19,Hilo,US,19.73,-155.09,84.2,62,90,10.29
20,Goderich,CA,43.75,-81.72,69.01,76,100,25.34
21,Sao Felix Do Xingu,BR,-6.64,-51.99,81.81,29,67,1.5
22,Husavik,IS,66.04,-17.34,55.4,71,90,8.05
23,Qaanaaq,GL,77.48,-69.36,21.56,81,67,3.98
24,Klaksvik,FO,62.23,-6.59,51.8,100,100,16.11
25,Cape Town,ZA,-33.93,18.42,55.0,81,0,2.24
26,Mitsamiouli,KM,-11.38,43.28,74.44,71,0,1.88
27,Ushuaia,AR,-54.8,-68.3,39.2,80,0,9.17
28,Tuktoyaktuk,CA,69.45,-133.04,44.6,58,20,13.87
29,Punta Arenas,CL,-53.15,-70.92,41.0,80,100,10.29
30,Bengkulu,ID,-3.8,102.27,78.64,83,16,6.53
31,Torbay,CA,47.67,-52.73,59.0,71,20,10.29
32,Greenwood,US,34.17,-82.12,70.0,73,1,3.89
33,Vila Velha,BR,-20.33,-40.29,75.99,83,0,11.41
34,Chara,RU,56.91,118.26,62.94,62,97,1.54
35,Puerto Ayora,EC,-0.74,-90.35,66.99,89,93,4.0
36,Tahe,CN,52.33,124.73,62.47,78,12,3.31
37,Busselton,AU,-33.65,115.33,57.0,62,12,19.93
38,Ngunguru,NZ,-35.62,174.5,64.0,3,93,7.0
39,San Cristobal,VE,7.77,-72.22,82.4,78,40,6.93
40,Saskylakh,RU,71.92,114.08,46.63,68,41,6.89
41,Mataura,NZ,-46.19,168.86,55.56,53,100,3.53
42,Nakamura,JP,32.98,132.93,80.28,81,77,18.61
43,Kidal,ML,18.44,1.41,84.76,52,17,6.73
44,Hermanus,ZA,-34.42,19.23,55.0,83,6,1.99
45,Kapaa,US,22.08,-159.32,84.0,69,90,14.99
46,New Norfolk,AU,-42.78,147.06,64.99,48,100,10.29
47,Vaini,TO,-21.2,-175.2,75.2,69,75,13.87
48,Sept-Iles,CA,50.2,-66.38,50.0,93,40,3.83
49,Ribeira Grande,PT,38.52,-28.7,69.24,73,53,24.38
50,Atuona,PF,-9.8,-139.03,79.11,72,82,18.19
51,Yellowknife,CA,62.46,-114.35,50.0,53,40,6.93
52,Athabasca,CA,54.72,-113.29,50.92,71,100,3.94
53,Aden,YE,12.78,45.04,84.6,82,0,12.35
54,Severo-Kurilsk,RU,50.68,156.12,58.03,87,100,6.85
55,Dargaville,NZ,-35.93,173.88,58.89,83,79,10.6
56,Aklavik,CA,68.22,-135.01,50.0,57,20,6.93
57,Namibe,AO,-15.2,12.15,68.31,86,63,2.21
58,Kaitangata,NZ,-46.28,169.85,55.99,54,100,8.01
59,Tual,ID,-5.67,132.75,80.44,82,95,18.92
60,Port Alfred,ZA,-33.59,26.89,58.3,88,45,6.69
61,Dikson,RU,73.51,80.55,42.06,80,78,20.45
62,Carballo,ES,43.21,-8.69,60.8,77,62,4.7
63,Mar Del Plata,AR,-38.0,-57.56,46.0,93,0,6.62
64,Hobyo,SO,5.35,48.53,76.01,81,75,19.77
65,Oranjestad,AW,12.52,-70.03,84.2,79,20,14.99
66,Saint-Philippe,RE,-21.36,55.77,69.8,64,90,3.36
67,San Juan,AR,-31.54,-68.54,53.55,48,0,4.52
68,North Little Rock,US,34.77,-92.27,87.01,58,1,5.82
69,Jamestown,US,42.1,-79.24,66.99,67,1,4.7
70,Falkenberg,SE,56.91,12.49,57.0,82,100,19.46
71,Powell River,CA,49.85,-124.54,75.2,60,75,10.29
72,Geraldton,AU,-28.77,114.6,60.8,72,90,9.17
73,Palmer,US,42.16,-72.33,68.0,82,20,3.69
74,Talnakh,RU,69.49,88.4,46.4,93,75,4.47
75,Qaqortoq,GL,60.72,-46.03,44.6,87,100,1.12
76,Georgetown,MY,5.41,100.34,78.8,94,20,3.36
77,Kodiak,US,57.79,-152.41,55.4,93,90,14.99
78,Kerouane,GN,9.27,-9.02,69.4,93,99,3.27
79,Chuy,UY,-33.7,-53.46,49.12,87,0,7.43
80,Sangmelima,CM,2.93,11.98,65.5,99,95,3.91
81,Zhanaozen,KZ,43.3,52.8,64.92,29,0,22.57
82,Bredasdorp,ZA,-34.53,20.04,46.4,93,0,1.12
83,Chokurdakh,RU,70.63,147.92,50.25,49,9,9.48
84,Point Pleasant,US,40.08,-74.07,73.99,78,1,4.7
85,San Patricio,MX,19.22,-104.7,86.0,74,75,9.17
86,Thompson,CA,55.74,-97.86,46.4,61,75,18.34
87,Saint George,US,37.1,-113.58,109.4,6,1,18.34
88,Lorengau,PG,-2.02,147.27,84.56,77,2,13.15
89,Bethel,US,41.37,-73.41,71.6,73,90,4.21
90,East London,ZA,-33.02,27.91,62.85,79,93,4.18
91,Safaga,EG,26.73,33.94,91.4,33,40,11.41
92,Neuhof,DE,50.45,9.62,48.0,90,27,2.13
93,Spassk-Dalniy,RU,44.6,132.82,65.98,80,100,3.51
94,Bagan,RU,54.1,77.66,45.12,74,100,8.43
95,Tonj,SS,7.27,28.68,69.03,98,100,5.08
96,Rabo De Peixe,PT,37.8,-25.58,66.2,82,40,21.92
97,Broken Hill,AU,-31.95,141.43,69.8,26,0,16.11
98,Sitka,US,57.05,-135.33,62.6,72,75,3.36
99,Mamou,GN,10.5,-12.0,67.59,95,100,3.0
100,Nelson Bay,AU,-32.72,152.15,68.0,45,20,12.75
101,Wajima,JP,37.4,136.9,86.0,66,75,3.36
102,Coahuayana,MX,18.73,-103.68,73.4,78,90,17.22
103,Yuzhno-Sukhokumsk,RU,44.66,45.64,69.53,68,100,7.02
104,Ust-Uda,RU,54.17,103.03,51.84,69,0,5.82
105,Praia Da Vitoria,PT,38.73,-27.07,69.01,72,75,21.79
106,Dukat,RU,62.55,155.55,37.92,91,100,5.35
107,Jiazi,CN,22.88,116.07,83.28,78,2,5.17
108,Sur,OM,22.57,59.53,82.53,61,0,7.74
109,Dalvik,IS,65.97,-18.53,55.4,71,90,8.05
110,Tolaga Bay,NZ,-38.37,178.3,54.27,66,100,18.63
111,Taltal,CL,-25.4,-70.48,55.9,71,0,4.14
112,Warri,NG,5.52,5.75,74.05,91,99,3.69
113,Valkeala,FI,60.94,26.8,48.2,100,1,5.82
114,Trat,TH,12.5,102.5,87.01,63,100,3.44
115,Ketchikan,US,55.34,-131.65,64.4,72,40,11.41
116,Nikolskoye,RU,59.7,30.79,54.0,81,9,2.24
117,Nenjiang,CN,49.18,125.22,64.17,79,0,6.71
118,Vavoua,CI,7.38,-6.48,70.63,98,99,3.85
119,Hithadhoo,MV,-0.6,73.08,82.15,76,100,11.23
120,Pleshanovo,RU,52.83,53.48,50.94,69,1,1.16
121,Kavieng,PG,-2.57,150.8,83.75,76,2,11.9
122,Tiksi,RU,71.69,128.87,44.53,84,82,5.7
123,Makakilo City,US,21.35,-158.09,87.8,48,40,5.82
124,Iqaluit,CA,63.75,-68.51,44.6,68,75,12.75
125,Barrow,US,71.29,-156.79,41.0,80,75,10.29
126,Constitucion,CL,-35.33,-72.42,50.9,83,0,7.11
127,Ambulu,ID,-8.35,113.61,80.31,72,88,4.61
128,Arraial Do Cabo,BR,-22.97,-42.03,71.65,88,0,18.3
129,Fortuna,US,40.6,-124.16,84.0,60,1,9.17
130,Severnoye,RU,56.35,78.36,42.67,96,100,8.41
131,Dmitriyevka,RU,54.75,55.33,41.0,100,0,4.47
132,Labuhan,ID,-6.88,112.21,82.22,69,10,8.08
133,Katherine,AU,-14.47,132.27,86.0,28,100,14.99
134,Portland,US,45.52,-122.68,90.0,33,20,6.93
135,Tocopilla,CL,-22.09,-70.2,61.72,59,22,8.14
136,Khatanga,RU,71.97,102.5,46.31,66,12,3.76
137,Pisco,PE,-13.7,-76.22,60.8,82,2,17.22
138,Flin Flon,CA,54.77,-101.86,48.2,61,75,18.34
139,Butaritari,KI,3.07,172.79,83.75,72,100,14.97
140,Lagoa,PT,39.05,-27.98,68.43,75,100,23.69
141,Port Lincoln,AU,-34.73,135.87,70.12,35,100,29.24
142,Gat,IL,31.61,34.76,79.0,83,20,2.24
143,Chapais,CA,49.78,-74.85,50.0,87,40,5.82
144,Itatiaia,BR,-22.5,-44.56,68.27,60,0,1.19
145,Puerto Madryn,AR,-42.77,-65.04,53.67,44,0,10.65
146,Sorong,ID,-0.88,131.25,81.3,80,100,7.36
147,Acapulco,MX,16.86,-99.89,82.4,83,90,4.7
148,Acajutla,SV,13.59,-89.83,73.99,96,100,7.61
149,Umm Lajj,SA,25.02,37.27,91.6,37,0,8.12
150,Saint Anthony,US,45.02,-93.22,77.0,47,20,13.87
151,Castro,BR,-24.79,-50.01,64.22,56,0,4.52
152,Kramat,ID,-8.13,113.45,80.58,67,48,3.06
153,Benguela,AO,-12.58,13.41,69.64,87,52,2.13
154,Ferme-Neuve,CA,46.7,-75.45,51.03,80,0,4.83
155,Gornopravdinsk,RU,60.05,69.9,46.17,95,99,6.53
156,Pevek,RU,69.7,170.31,43.72,71,58,14.41
157,Saldanha,ZA,-33.01,17.94,51.8,76,0,2.24
158,Bundaberg,AU,-24.85,152.35,78.01,68,75,11.41
159,Tiarei,PF,-17.53,-149.33,82.4,69,75,6.93
160,Cherskiy,RU,68.75,161.3,49.78,49,98,12.77
161,Lashio,MM,22.93,97.75,70.38,100,100,0.58
162,Deputatskiy,RU,69.3,139.9,41.36,94,100,3.62
163,Manado,ID,1.49,124.85,80.6,83,20,1.57
164,Loksa,EE,59.58,25.72,48.99,100,0,6.93
165,Sterling,US,39.01,-77.43,73.4,64,20,6.93
166,Pangnirtung,CA,66.15,-65.71,39.9,72,82,2.24
167,Codrington,AU,-38.27,141.97,63.07,61,100,21.39
168,Port Macquarie,AU,-31.43,152.92,69.01,54,11,3.0
169,Ayan,RU,56.45,138.17,56.3,86,92,6.11
170,Port Elizabeth,ZA,-33.92,25.57,57.2,93,75,3.36
171,Yelizovo,RU,53.19,158.38,60.8,77,40,2.24
172,Aykhal,RU,66.0,111.5,30.2,100,90,6.71
173,Leningradskiy,RU,69.38,178.42,45.86,60,0,9.78
174,Souillac,MU,-20.52,57.52,68.0,94,75,6.93
175,Turukhansk,RU,65.82,87.98,44.92,80,0,2.35
176,Catalina,US,32.51,-110.92,105.01,15,0,1.01
177,Lebu,CL,-37.62,-73.65,48.85,87,0,9.91
178,Orasac,BA,44.63,16.07,60.44,83,0,1.48
179,Barinas,VE,8.62,-70.21,75.61,88,49,3.04
180,Miles City,US,46.41,-105.84,71.6,37,1,20.8
181,Nanortalik,GL,60.14,-45.24,44.37,94,100,7.49
182,Milton,US,34.13,-84.3,73.99,78,0,5.75
183,Hearst,CA,49.68,-83.67,54.54,93,100,14.85
184,Creel,MX,27.75,-107.63,61.09,78,6,8.88
185,Bay Roberts,CA,47.6,-53.26,57.99,47,0,6.58
186,Lufilufi,WS,-13.87,-171.6,80.01,94,44,4.0
187,Kalemie,CD,-5.95,29.19,72.36,51,0,7.2
188,Bogorodskoye,RU,56.55,37.88,57.97,82,100,6.6
189,Pundaguitan,PH,6.37,126.17,84.69,64,25,1.48
190,Najran,SA,17.49,44.13,75.2,25,89,4.7
191,Bambous Virieux,MU,-20.34,57.76,68.0,94,75,6.93
192,Bardiyah,LY,31.76,25.09,73.67,68,0,5.53
193,Gogrial,SS,8.53,28.1,70.54,97,73,5.21
194,Porbandar,IN,21.64,69.61,81.79,85,11,8.55
195,Portales,US,34.19,-103.33,90.0,21,1,12.75
196,Gravdal,NO,68.12,13.5,50.77,83,79,3.94
197,Pueblo,US,38.25,-104.61,100.4,5,1,5.82
198,Zhigansk,RU,66.77,123.37,47.43,75,100,19.04
199,Fort-Shevchenko,KZ,44.51,50.26,73.02,32,89,23.67
200,Amapa,BR,1.0,-52.0,74.46,88,18,4.92
201,Beecher,US,43.09,-83.69,66.99,68,20,12.75
202,Waipawa,NZ,-41.41,175.52,55.0,66,100,21.92
203,Rebrikha,RU,53.07,82.34,42.17,79,1,5.7
204,Baraki Barak,AF,33.97,68.95,63.28,29,0,0.78
205,Pacific Grove,US,36.62,-121.92,86.0,35,1,3.89
206,Cabo San Lucas,MX,22.89,-109.91,86.0,69,40,6.93
207,Nangwa,TZ,-4.47,35.45,53.94,94,91,6.93
208,San Blas,MX,21.52,-105.27,75.2,83,75,5.82
209,Nikko,JP,36.75,139.62,80.6,88,75,4.7
210,Hamilton,US,39.18,-84.53,75.0,69,1,8.19
211,Sawtell,AU,-30.38,153.1,68.0,59,90,5.82
212,Yeppoon,AU,-23.13,150.73,73.4,64,40,12.75
213,Bokhan,RU,53.15,103.77,53.85,72,1,11.21
214,Agadez,NE,19.75,10.25,88.68,14,0,7.38
215,Turayf,SA,31.67,38.66,82.4,20,0,2.24
216,Marzuq,YE,14.4,46.47,77.97,49,35,3.47
217,Poum,NC,-20.23,164.02,73.29,77,100,7.85
218,Lata,PT,40.16,-8.33,69.01,76,0,2.64
219,Saveh,IR,35.02,50.36,69.64,22,0,2.15
220,Ilulissat,GL,69.22,-51.1,37.4,94,98,13.87
221,Ouallam,NE,14.32,2.09,78.31,77,16,7.9
222,Black River,JM,18.03,-77.85,81.0,88,40,8.05
223,Dingle,PH,11.0,122.67,85.32,75,91,2.37
224,Saint-Augustin,CA,51.23,-58.65,53.35,71,0,9.31
225,Russell,US,32.35,-85.2,84.2,48,1,5.82
226,Nouadhibou,MR,20.93,-17.03,78.8,69,100,18.34
227,Hualmay,PE,-11.1,-77.61,60.1,84,100,9.19
228,Vao,NC,-22.67,167.48,70.79,79,100,16.67
229,Hambantota,LK,6.12,81.12,75.2,88,90,5.82
230,Ponta Do Sol,PT,32.67,-17.1,73.4,78,20,8.05
231,Nahrin,AF,36.06,69.13,54.7,41,0,0.92
232,Coquimbo,CL,-29.95,-71.34,55.4,76,90,5.82
233,Nizwa,OM,22.93,57.53,79.72,58,0,0.85
234,Puerto Escondido,MX,15.85,-97.07,75.2,69,90,7.07
235,Moron,AR,-34.65,-58.62,50.0,87,0,5.82
236,Kargil,IN,34.57,76.1,48.43,59,0,5.46
237,Solnechnyy,RU,50.72,136.63,69.84,68,100,3.78
238,Sao Joao Da Barra,BR,-21.64,-41.05,72.95,87,0,16.78
239,Togul,RU,53.47,85.91,44.11,83,0,4.18
240,Hofn,IS,64.25,-15.21,52.03,85,1,6.62
241,Hirado,JP,33.36,129.55,77.0,88,75,26.4
242,Sibu,MY,2.3,111.82,75.2,94,40,3.36
243,Upernavik,GL,72.79,-56.15,34.79,87,99,10.94
244,Lavrentiya,RU,65.58,-171.0,44.6,70,100,21.45
245,Getashen,AM,40.04,43.94,69.8,37,0,4.7
246,Udaipura,IN,23.08,78.5,76.77,83,0,3.27
247,Ixtapa,MX,20.7,-105.2,84.0,83,90,3.36
248,Te Anau,NZ,-45.42,167.72,51.1,57,73,1.3
249,Hay River,CA,60.82,-115.8,50.0,66,75,2.24
250,Victoria,HK,22.29,114.16,82.99,83,47,5.84
251,Fenelon Falls,CA,44.53,-78.75,55.0,93,1,3.36
252,Sambava,MG,-14.27,50.17,65.3,82,0,8.32
253,Olafsvik,IS,64.89,-23.71,50.16,90,100,22.08
254,Shuyskoye,RU,59.37,41.03,55.85,83,100,6.64
255,Pacifica,US,37.61,-122.49,105.8,13,1,20.8
256,Mairana,BO,-18.12,-63.93,55.0,92,46,3.11
257,Adrar,MR,20.5,-10.07,91.4,36,0,6.17
258,Airai,TL,-8.93,125.41,72.05,42,0,6.42
259,Tulun,RU,54.56,100.58,50.67,72,99,10.42
260,Mount Gambier,AU,-37.83,140.77,64.4,42,100,20.8
261,Honiara,SB,-9.43,159.95,87.8,66,40,8.05
262,Grimshaw,CA,56.18,-117.6,50.0,66,75,12.75
263,Tukrah,LY,32.53,20.58,74.23,71,0,9.46
264,Puerto Ayacucho,VE,5.66,-67.62,77.74,83,100,4.14
265,Berlevag,NO,70.86,29.09,50.36,85,100,24.85
266,Cabedelo,BR,-6.98,-34.83,71.6,88,3,3.36
267,Kruisfontein,ZA,-34.0,24.73,51.42,95,0,2.73
268,Shingu,JP,33.73,135.98,82.4,83,75,32.21
269,Namatanai,PG,-3.67,152.43,84.7,71,14,7.05
270,Sam Phran,TH,13.73,100.22,84.0,81,100,6.78
271,Carnarvon,AU,-24.87,113.63,68.0,100,75,5.82
272,Imbituba,BR,-28.24,-48.67,66.2,88,75,9.17
273,Terrace,CA,54.52,-128.6,60.8,93,75,2.24
274,Nouakchott,MR,18.09,-15.98,86.0,70,96,8.05
275,Quemado De Guines,CU,22.79,-80.25,78.8,88,75,6.93
276,Minot,US,48.23,-101.3,66.2,29,1,21.92
277,Bambanglipuro,ID,-7.95,110.28,79.23,77,94,11.16
278,Baijiantan,CN,45.63,85.18,63.73,45,100,24.63
279,Bella Union,UY,-30.28,-57.6,56.79,80,95,11.61
280,Nanchong,CN,30.8,106.08,76.55,78,1,4.25
281,Raga,SS,8.46,25.68,69.13,97,100,5.17
282,Luderitz,NA,-26.65,15.16,57.56,72,0,14.07
283,Ardakan,IR,32.31,54.02,73.4,17,0,4.7
284,Zapote,MX,21.07,-102.8,68.68,74,100,5.97
285,Longyearbyen,SJ,78.22,15.64,39.2,86,75,6.93
286,Pokaran,IN,26.92,71.92,84.74,67,0,9.69
287,Juan Lacaze,UY,-34.43,-57.44,43.0,93,0,15.59
288,Bathsheba,BB,13.22,-59.52,82.4,78,40,11.41
289,Springbok,ZA,-29.66,17.89,50.86,53,0,4.92
290,Mana,GF,5.66,-53.78,78.33,88,100,8.79
291,Anadyr,RU,64.75,177.48,50.0,81,75,8.95
292,Los Llanos De Aridane,ES,28.66,-17.92,73.4,73,0,5.82
293,Prattville,US,32.46,-86.46,84.2,69,1,6.17
294,Clarksdale,US,34.2,-90.57,86.0,42,0,1.23
295,Dawei,MM,14.08,98.2,82.0,82,100,1.74
296,Marrakesh,MA,31.63,-8.01,82.4,45,0,2.24
297,Puerto Leguizamo,CO,-0.19,-74.78,75.83,84,70,0.83
